Ценовая зона;Категория;Артикул;Названия артикула;Вложение;Цена без НДС;Цена с НДС;Дата старта;Дата завершения;
Sochi;Sweets;574138;400Г ШТРУДЕЛЬ СДОБНАЯ ОСОБА ЛИМОН_АПЕЛЬСИН;1;171,82;189;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;574138;400Г ШТРУДЕЛЬ СДОБНАЯ ОСОБА ЛИМОН_АПЕЛЬСИН;1;171,82;189;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;574138;400Г ШТРУДЕЛЬ СДОБНАЯ ОСОБА ЛИМОН_АПЕЛЬСИН;1;171,82;189;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;70176;500Г КОФЕ NESCAFE CLASSIC РАСТВОРИМЫЙ ПАКЕТ;1;699,12;838,94;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;70176;500Г КОФЕ NESCAFE CLASSIC РАСТВОРИМЫЙ ПАКЕТ;1;699,12;838,94;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;449194;45Г ДРАЖЕ M_M'S С МОЛОЧНЫМ ШОКОЛАДОМ;1;39,36;47,23;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;449194;45Г ДРАЖЕ M_M'S С МОЛОЧНЫМ ШОКОЛАДОМ;1;39,36;47,23;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;212653;1КГ КАКАО-ПОРОШОК NESQUIK БАНКА;1;777,87;933,44;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;395535;100ШТХ2Г ЧАЙ ЧЕРНЫЙ МАЙСКИЙ ОТБОРНЫЙ;1;127,75;153,3;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213911;37Г ЧИПСЫ LAY'S КРАБ;1;32,8;39,36;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;213911;37Г ЧИПСЫ LAY'S КРАБ;1;32,8;39,36;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;395535;100ШТХ2Г ЧАЙ ЧЕРНЫЙ МАЙСКИЙ ОТБОРНЫЙ;1;127,75;153,3;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;395514;100ШТХ2Г ЧАЙ ЧЕРНЫЙ МАЙСКИЙ КОРОНА РОССИЙСКОЙ ИМПЕРИИ;1;127,75;153,3;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;395514;100ШТХ2Г ЧАЙ ЧЕРНЫЙ МАЙСКИЙ КОРОНА РОССИЙСКОЙ ИМПЕРИИ;1;127,75;153,3;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;213912;37Г ЧИПСЫ LAY'S ЗЕЛЕНЫЙ ЛУК;1;32,8;39,36;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213912;37Г ЧИПСЫ LAY'S ЗЕЛЕНЫЙ ЛУК;1;32,8;39,36;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;213913;37Г ЧИПСЫ LAY'S СМЕТАНА ЗЕЛЕНЬ;1;32,8;39,36;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213913;37Г ЧИПСЫ LAY'S СМЕТАНА ЗЕЛЕНЬ;1;32,8;39,36;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;366305;800Г ШОКОЛАД RIOBA МОЛОЧНЫЙ;1;462,65;555,18;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;455331;100ШТХ2Г ЧАЙ ЧЕРНЫЙ AKBAR Классическая серия;1;197,75;237,3;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;455331;100ШТХ2Г ЧАЙ ЧЕРНЫЙ AKBAR Классическая серия;1;197,75;237,3;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;455331;100ШТХ2Г ЧАЙ ЧЕРНЫЙ AKBAR Классическая серия;1;197,75;237,3;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;575136;25Г ЛЕДЕНЦЫ HALLS МЁД_ЛИМОН;1;20,03;24,04;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;575137;25Г ЛЕДЕНЦЫ HALLS EXTRA STRONG;1;20,03;24,04;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;456037;50,5Г ШОКОЛАДНЫЙ БАТОНЧИК SNICKERS;1;33,39;40,07;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;366306;800Г ШОКОЛАД RIOBA ГОРЬКИЙ;1;462,65;555,18;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;213914;70Г ЧИПСЫ LAY'S РИФЛЕНЫЕ ЛОБСТЕР;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;346676;100ШТX1,8Г ЧАЙ ЧЕРНЫЙ ARO;1;72,87;87,44;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;346675;200Г ЧАЙ ЧЕРНЫЙ ARO ЛИСТОВОЙ;1;54,16;64,99;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;346675;200Г ЧАЙ ЧЕРНЫЙ ARO ЛИСТОВОЙ;1;54,16;64,99;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;346675;200Г ЧАЙ ЧЕРНЫЙ ARO ЛИСТОВОЙ;1;54,16;64,99;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;213915;70Г ЧИПСЫ LAY'S РИФЛЕНЫЕ ПАПРИКА;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;367216;5Г МОРСКАЯ КАПУСТА MIDORI КУНЖУТНОЕ МАСЛО;1;52,42;62,9;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;456757;150Г МИНИ-СУШКИ СЕМЕЙКА ОЗБИ ПРОСТЫЕ;1;35,23;38,75;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;456767;150Г МИНИ-СУШКИ СЕМЕЙКА ОЗБИ С СОЛЬЮ;1;32,36;35,6;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;571002;13Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА WRIGLEY'S JUICY FRIUT;1;18,4;22,08;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;571002;13Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА WRIGLEY'S JUICY FRIUT;1;18,4;22,08;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;367216;5Г МОРСКАЯ КАПУСТА MIDORI КУНЖУТНОЕ МАСЛО;1;52,42;62,9;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;213916;70Г ЧИПСЫ LAY'S МОЛОДОЙ ЗЕЛЕНЫЙ ЛУК;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213917;70Г ЧИПСЫ LAY'S СМЕТАНА_ЗЕЛЕНЬ;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;367216;5Г МОРСКАЯ КАПУСТА MIDORI КУНЖУТНОЕ МАСЛО;1;52,42;62,9;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;211783;25X2Г ЧАЙ RIOBA ЧЕРНЫЙ ЦВЕТУЩИЙ САД;1;114,1;136,92;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;213919;70Г ЧИПСЫ LAY'S КРАБ;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213920;70Г ЧИПСЫ LAY'S СЫР;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213921;70Г ЧИПСЫ LAY'S МАКС СМЕТАНА_ЛУК;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;213924;70Г ЧИПСЫ LAY'S С СОЛЬЮ;1;50,66;60,79;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;211782;25Х2Г ЧАЙ RIOBA ЧЕРНЫЙ С АРОМАТОМ ЛИМОНА;1;101,06;121,27;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;211781;25Х2Г ЧАЙ RIOBA ЧЕРНЫЙ С МЯТОЙ;1;87,41;104,89;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;213939;70Г ЧИПСЫ LAY'S ШАШЛЫК;1;56,78;68,14;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;457282;100ШТХ1,5Г ЧАЙ ЧЕРНЫЙ TESS Pleasure ШИПОВНИК_ЯБЛОКО;1;202,17;242,6;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;457282;100ШТХ1,5Г ЧАЙ ЧЕРНЫЙ TESS Pleasure ШИПОВНИК_ЯБЛОКО;1;202,17;242,6;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;457282;100ШТХ1,5Г ЧАЙ ЧЕРНЫЙ TESS Pleasure ШИПОВНИК_ЯБЛОКО;1;202,17;242,6;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;457294;200Г Чай черный Greenfield Kenyan Sunrise листовой;1;164,01;196,81;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;457296;200Г ЧАЙ ЧЕРНЫЙ TESS PLEASURE ШИПОВНИК_ЯБЛОКО ЛИСТОВОЙ;1;213,5;256,2;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;457296;200Г ЧАЙ ЧЕРНЫЙ TESS PLEASURE ШИПОВНИК_ЯБЛОКО ЛИСТОВОЙ;1;213,5;256,2;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;457296;200Г ЧАЙ ЧЕРНЫЙ TESS PLEASURE ШИПОВНИК_ЯБЛОКО ЛИСТОВОЙ;1;213,5;256,2;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211780;25Х2Г ЧАЙ RIOBA ЧЕРНЫЙ КЛАССИЧЕСКИЙ;1;97,91;117,49;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;213964;95Г ЧИПСЫ LAY'S ОСТРЫЕ КРЫЛЫШКИ;1;64,66;77,59;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;457305;100ШТХ2Г Чай черный Greenfield Kenyan Sunrise;1;222,3;266,76;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;457306;200г Чай зеленый Greenfield Jasmine Dream листовой;1;164,01;196,81;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;213964;95Г ЧИПСЫ LAY'S ОСТРЫЕ КРЫЛЫШКИ;1;64,66;77,59;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;457345;100ШТХ1,8Г ЧАЙ ЧЕРНЫЙ TESS Sunrise;1;202,17;242,6;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;457345;100ШТХ1,8Г ЧАЙ ЧЕРНЫЙ TESS Sunrise;1;202,17;242,6;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;457345;100ШТХ1,8Г ЧАЙ ЧЕРНЫЙ TESS Sunrise;1;202,17;242,6;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;131815;100Г КАКАО-ПОРОШОК RIOBA НАТУРАЛЬНЫЙ;1;53,29;63,95;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;131815;100Г КАКАО-ПОРОШОК RIOBA НАТУРАЛЬНЫЙ;1;53,29;63,95;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;393865;100ШТХ2Г Чай зелёный Greenfield Flying Dragon;1;222,3;266,76;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;400891;100Г ШОКОЛАДНОЕ ЯЙЦО KINDER МАКСИ;1;410,37;492,44;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;393864;200Г Чай черный Greenfield Golden Ceylon ЛИСТОВОЙ;1;164,01;196,81;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;393832;100ШТХ2Г ЧАЙ ЧЕРНЫЙ GREENFIELD GOLDEN CEYLON;1;236,04;283,25;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;393831;200Г Чай зелёный Greenfield Flying Dragon ЛИСТОВОЙ;1;164,01;196,81;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211771;25X1,8Г ЧАЙНЫЙ НАПИТОК RIOBA КАРКАДЕ;1;95,37;114,44;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;401980;55Г ШОКОЛАДНЫЙ БАТОНЧИК BOUNTY;1;33,39;40,07;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;401982;82,5Г ШОКОЛАДНЫЙ БАТОНЧИК BOUNTY ТРИО;1;51,88;62,26;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;401982;82,5Г ШОКОЛАДНЫЙ БАТОНЧИК BOUNTY ТРИО;1;51,88;62,26;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;401982;82,5Г ШОКОЛАДНЫЙ БАТОНЧИК BOUNTY ТРИО;1;51,88;62,26;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;568563;400Г КОНФЕТЫ ВДОХНОВЕНИЕ ПРАЛИНЕ_ФУНДУК;1;296,62;355,94;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;211770;25X2Г ЧАЙ RIOBA ЧЕРНЫЙ ЭРЛ ГРЕЙ;1;104,13;124,96;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;211769;25X1,2Г ЧАЙНЫЙ НАПИТОК RIOBA РОМАШКОВЫЙ;1;69,91;83,89;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;401983;50Г ШОКОЛАДНЫЙ БАТОНЧИК MARS НУГА_КАРАМЕЛЬ;1;33,39;40,07;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;401986;55Г ШОКОЛАДНЫЙ БАТОНЧИК TWIX ПЕЧЕНЬЕ_КАРАМЕЛЬ;1;33,39;40,07;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;401987;82Г ШОКОЛАДНЫЙ БАТОНЧИК TWIX ЭКСТРА;1;51,88;62,26;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;401987;82Г ШОКОЛАДНЫЙ БАТОНЧИК TWIX ЭКСТРА;1;51,88;62,26;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;401987;82Г ШОКОЛАДНЫЙ БАТОНЧИК TWIX ЭКСТРА;1;51,88;62,26;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211769;25X1,2Г ЧАЙНЫЙ НАПИТОК RIOBA РОМАШКОВЫЙ;1;69,91;83,89;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211769;25X1,2Г ЧАЙНЫЙ НАПИТОК RIOBA РОМАШКОВЫЙ;1;69,91;83,89;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;365548;1КГ КОФЕ ALTAROMA ESPRESSO ЗЕРНО;1;788,8;946,56;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;457730;100ШТХ1,5Г Чай ЗЕЛЕНЫЙ Greenfield Green Melissa;1;222,3;266,76;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;401990;31,2Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА FIVE CYCLONE СОЧНЫЙ АРБУЗ;1;49,79;59,75;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;402028;13.6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT КЛУБНИКА_БАНАН;1;22,3;26,76;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;402028;13.6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT КЛУБНИКА_БАНАН;1;22,3;26,76;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;402028;13.6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT КЛУБНИКА_БАНАН;1;22,3;26,76;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;363767;81Г ШОКОЛАДНЫЙ БАТОНЧИК SNICKERS С ЛЕСНЫМ ОРЕХОМ;1;51,88;62,26;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;135965;20Г ШОКОЛАД RIOBA ГОРЬКИЙ 72% КАКАО;1;12,77;15,32;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;135965;20Г ШОКОЛАД RIOBA ГОРЬКИЙ 72% КАКАО;1;12,77;15,32;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;135966;20Г ШОКОЛАД RIOBA ГОРЬКИЙ 72% КАКАО;18;261,11;313,33;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;211768;100Х2Г ЧАЙ RIOBA ЧЕРНЫЙ КЛАССИЧЕСКИЙ;1;322,88;387,46;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;135967;20Г ШОКОЛАД RIOBA МОЛОЧНЫЙ 32% КАКАО;1;12,16;14,59;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;135967;20Г ШОКОЛАД RIOBA МОЛОЧНЫЙ 32% КАКАО;1;12,16;14,59;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;135968;20Г ШОКОЛАД RIOBA МОЛОЧНЫЙ 32% КАКАО;18;261,11;313,33;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;136170;40Г ЧИПСЫ MR POTATO ОРИГИНАЛЬНЫЕ;1;56,57;67,88;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;136170;40Г ЧИПСЫ MR POTATO ОРИГИНАЛЬНЫЕ;1;56,57;67,88;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;214252;13,6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT WHITE НЕЖНАЯ МЯТА;1;22,3;26,76;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;214252;13,6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT WHITE НЕЖНАЯ МЯТА;1;22,3;26,76;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;214252;13,6Г ЖЕВАТЕЛЬНАЯ РЕЗИНКА ORBIT WHITE НЕЖНАЯ МЯТА;1;22,3;26,76;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211768;100Х2Г ЧАЙ RIOBA ЧЕРНЫЙ КЛАССИЧЕСКИЙ;1;322,88;387,46;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;136171;40Г ЧИПСЫ MR POTATO БАРБЕКЮ;1;56,57;67,88;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;129266;268Г ПЕЧЕНЬЕ ЮБИЛЕЙНОЕ ТРАДИЦИОННОЕ;1;62,03;74,44;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;341344;500Г ПЕЧЕНЬЕ METRO CHEF КАНТУЧИНИ;1;413,78;496,54;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;341342;500Г ПЕЧЕНЬЕ METRO CHEF АМАРЕТТИ;1;395,59;474,71;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;136171;40Г ЧИПСЫ MR POTATO БАРБЕКЮ;1;56,57;67,88;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;136172;40Г ЧИПСЫ MR POTATO СМЕТАНА_ЛУК;1;56,57;67,88;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;136172;40Г ЧИПСЫ MR POTATO СМЕТАНА_ЛУК;1;56,57;67,88;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;112988;1КГ КОФЕ ЗЕРН COSTA COFFEE SIGNATURE BLEND;1;1172,94;1407,53;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;136173;40Г ЧИПСЫ MR POTATO ОСТРЫЙ И ПРЯНЫЙ ВКУС;1;56,57;67,88;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;136173;40Г ЧИПСЫ MR POTATO ОСТРЫЙ И ПРЯНЫЙ ВКУС;1;56,57;67,88;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;211768;100Х2Г ЧАЙ RIOBA ЧЕРНЫЙ КЛАССИЧЕСКИЙ;1;322,88;387,46;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;124058;320Г КОФЕ NESCAFE CLASSIC РАСТВОРИМ ПАКЕТ;1;305,37;366,44;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;124058;320Г КОФЕ NESCAFE CLASSIC РАСТВОРИМ ПАКЕТ;1;305,37;366,44;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;124058;320Г КОФЕ NESCAFE CLASSIC РАСТВОРИМ ПАКЕТ;1;305,37;366,44;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;124058;320Г КОФЕ NESCAFE CLASSIC РАСТВОРИМ ПАКЕТ;1;305,37;366,44;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;405468;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA ЭРЛ ГРЕЙ;1;154,88;185,86;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;405468;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA ЭРЛ ГРЕЙ;1;154,88;185,86;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;405468;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA ЭРЛ ГРЕЙ;1;154,88;185,86;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;406037;20ШТХ2Г ЧАЙ ЧЁРНЫЙ RIOBA АССАМ;1;154,88;185,86;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;406037;20ШТХ2Г ЧАЙ ЧЁРНЫЙ RIOBA АССАМ;1;154,88;185,86;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;406037;20ШТХ2Г ЧАЙ ЧЁРНЫЙ RIOBA АССАМ;1;154,88;185,86;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;211767;173Г ЧАЙ RIOBA АССОРТИ ПАКЕТИРОВАННЫЙ 9 ВКУСОВ;1;436,62;523,94;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;407589;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA МЯТНАЯ СВЕЖЕСТЬ;1;186,38;223,66;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;407589;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA МЯТНАЯ СВЕЖЕСТЬ;1;186,38;223,66;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;578056;1КГ КОФЕ LAVAZZA ESPRESSO ЗЕРН;1;1913,32;2295,98;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;211513;25X1,5Г ЧАЙНЫЙ НАПИТОК RIOBA РОЙБУШ ЯГОДНЫЙ;1;94,01;112,81;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;211513;25X1,5Г ЧАЙНЫЙ НАПИТОК RIOBA РОЙБУШ ЯГОДНЫЙ;1;94,01;112,81;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;407589;20ШТХ2Г ЧАЙ ЧЕРНЫЙ RIOBA МЯТНАЯ СВЕЖЕСТЬ;1;186,38;223,66;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;407590;20Х2Г ЧАЙ RIOBA МОЛОЧН ООЛОНГ;1;187,98;225,58;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;407592;20ШТХ2Г ЧАЙ ЗЕЛЕНЫЙ RIOBA ИЗУМРУДНЫЕ СПИРАЛЬКИ;1;171,5;205,8;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;407592;20ШТХ2Г ЧАЙ ЗЕЛЕНЫЙ RIOBA ИЗУМРУДНЫЕ СПИРАЛЬКИ;1;171,5;205,8;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;112989;1КГ КОФЕ ЗЕРН COSTA COFFEE BRIGHT BLEND;1;1111,03;1333,24;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;338650;100Х2Г ЧАЙ AKBAR ЗЕЛ PREM QUAL;1;222,25;266,7;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;338650;100Х2Г ЧАЙ AKBAR ЗЕЛ PREM QUAL;1;222,25;266,7;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;338650;100Х2Г ЧАЙ AKBAR ЗЕЛ PREM QUAL;1;222,25;266,7;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;337669;300Г СУХАРИ СЕМЕЙКА ОЗБИ С ИЗЮМОМ;1;76,27;83,9;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;407592;20ШТХ2Г ЧАЙ ЗЕЛЕНЫЙ RIOBA ИЗУМРУДНЫЕ СПИРАЛЬКИ;1;171,5;205,8;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;211513;25X1,5Г ЧАЙНЫЙ НАПИТОК RIOBA РОЙБУШ ЯГОДНЫЙ;1;94,01;112,81;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;337582;1,4КГ ШОКОЛАД RITTER SPORT MINI 7 ВКУСОВ;1;1312,4;1574,88;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;113197;100Г ШОКОЛАД ТЕМНЫЙ RITTER SPORT ЦЕЛЬНЫЙ МИНДАЛЬ;1;116,37;139,64;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;113197;100Г ШОКОЛАД ТЕМНЫЙ RITTER SPORT ЦЕЛЬНЫЙ МИНДАЛЬ;1;116,37;139,64;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;335606;172Г КОНФЕТЫ FERRERO COLLECTION 15ШТ;1;489,12;586,94;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;335606;172Г КОНФЕТЫ FERRERO COLLECTION 15ШТ;1;489,12;586,94;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;335606;172Г КОНФЕТЫ FERRERO COLLECTION 15ШТ;1;489,12;586,94;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;113197;100Г ШОКОЛАД ТЕМНЫЙ RITTER SPORT ЦЕЛЬНЫЙ МИНДАЛЬ;1;116,37;139,64;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;211512;25Х2Г ЧАЙ RIOBA ЗЕЛЕНЫЙ КЛАССИЧЕСКИЙ;1;83,03;99,64;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;211511;100Х2Г ЧАЙ RIOBA ЗЕЛЕНЫЙ КЛАССИЧЕСКИЙ;1;296,62;355,94;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;211511;100Х2Г ЧАЙ RIOBA ЗЕЛЕНЫЙ КЛАССИЧЕСКИЙ;1;296,62;355,94;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;578790;400г ЧАЙ ЧЕРНЫЙ АЗЕРЧАЙ Букет листовой;1;392,88;471,46;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;211511;100Х2Г ЧАЙ RIOBA ЗЕЛЕНЫЙ КЛАССИЧЕСКИЙ;1;296,62;355,94;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;211472;25Х2Г ЧАЙ RIOBA ЗЕЛЕНЫЙ С МЕЛИССОЙ;1;90,48;108,58;14 Sept 2023;20 Sept 2023;
Sochi;Sweets;110546;1КГ КОФЕ BUSHIDO BLACK KATANA ЗЕРНО;1;1195,77;1434,92;23 Aug 2023;19 Sept 2023;
Sochi;Sweets;567223;100Г ШОКОЛАД BUCHERON КЛУБНИКА-ФИСТАШКА;1;109,38;131,26;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;123742;900Г КОФЕ NESCAFE CLASSIC РАСТВОРИМЫЙ;1;1147,85;1377,42;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;123684;1КГ КОФЕ LAVAZZA TIERRA BIO FOR PLANET ЗЕРНО;1;2244;2692,8;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;72259;1КГ КОФЕ LAVAZZA ЗЕРНОВОЙ ORO MOUNTAIN GROWN;1;1862,62;2235,14;16 Sept 2023;13 Oct 2023;
Sochi;Sweets;72259;1КГ КОФЕ LAVAZZA ЗЕРНОВОЙ ORO MOUNTAIN GROWN;1;1862,62;2235,14;7 Sept 2023;4 Oct 2023;
Sochi;Sweets;123684;1КГ КОФЕ LAVAZZA TIERRA BIO FOR PLANET ЗЕРНО;1;2244;2692,8;16 Sept 2023;13 Oct 2023;
